t_s,h1_meas_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,ref_m,u1,u3,t_mhe_ms,t_mpc_ms,t_total_ms,error_ctrl_cm
314.0,0.2053,0.20021547500921155,0.2085,-0.8284524990788439,0.2034,0.2,0.4430120517005313,0.03515749591465056,6.999492645263672,16.1740779876709,2102.84161567688,0.021547500921154095
316.0,0.1987,0.198887177196404,0.1983,0.058717719640399846,0.1968,0.2,0.4431807276996069,0.033844748096235014,8.576154708862305,15.017986297607422,2110.7285022735596,-0.11128228035960086
318.0,0.2054,0.19878445731057295,0.2051,-0.631554268942705,0.2034,0.2,0.49382525288519535,0.037662567952749436,9.70315933227539,19.346952438354492,2112.959384918213,-0.12155426894270571
320.0,0.1952,0.1974772663488495,0.1983,-0.08227336511505146,0.1934,0.2,0.5786116454656188,0.04309236480688594,6.223201751708984,16.94345474243164,2091.594457626343,-0.25227336511505216
322.0,0.1885,0.19549205789672025,0.1883,0.7192057896720255,0.1867,0.2,0.6505029859361031,0.046630377545874256,9.676933288574219,18.10288429260254,2112.9822731018066,-0.45079421032797606
324.0,0.1919,0.19383206564561672,0.1915,0.2332065645616721,0.1767,0.2,0.598689455541464,0.04076377543125968,8.941650390625,17.441987991333008,2112.2689247131348,-0.6167934354383287
326.0,0.2054,0.19478784431321594,0.1951,-0.03121556867840547,0.1968,0.2,0.5146810176276732,0.035263085731560125,12.016773223876953,15.976190567016602,2102.2374629974365,-0.521215568678407
328.0,0.2087,0.19637995107868572,0.1983,-0.19200489213142824,0.2034,0.2,0.47012626803050694,0.03383176861923508,10.50567626953125,15.183448791503906,2099.388360977173,-0.36200489213142895
330.0,0.2021,0.1972915294452844,0.2051,-0.7808470554715591,0.2066,0.2,0.4098810100367297,0.030368894443999504,9.602069854736328,15.631914138793945,2074.648141860962,-0.27084705547155974
332.0,0.2088,0.19876775170648373,0.2121,-1.3332248293516287,0.2134,0.2,0.37598918478325727,0.029243306853828144,15.806198120117188,15.655040740966797,2055.84716796875,-0.1232248293516286
334.0,0.2088,0.19967939954145195,0.2119,-1.2220600458548059,0.21,0.2,0.39462807876013656,0.03157688510061545,12.876272201538086,16.357898712158203,2047.7299690246582,-0.032060045854806485
336.0,0.1987,0.19940902966212007,0.2119,-1.2490970337879936,0.21,0.2,0.4222609991461445,0.03337404570639085,11.663198471069336,14.986753463745117,2101.6271114349365,-0.059097033787994246
338.0,0.2021,0.19894859851048696,0.2051,-0.6151401489513042,0.2034,0.2,0.4581715146468143,0.03548393100427188,11.162281036376953,16.520261764526367,2093.4221744537354,-0.10514014895130486
340.0,0.1952,0.1981301745949112,0.1983,-0.016982540508880817,0.2066,0.2,0.4750375972133407,0.03590536261604384,9.037494659423828,15.658855438232422,2112.3781204223633,-0.18698254050888152
342.0,0.2021,0.19772426680152916,0.2019,-0.4175733198470838,0.2,0.2,0.5347029949938004,0.040098342038916754,10.794401168823242,16.4029598236084,2103.41477394104,-0.2275733198470853
344.0,0.1919,0.19628294274809854,0.1951,0.11829427480985477,0.1934,0.2,0.5494582541048865,0.03982867079991985,8.798837661743164,16.13640785217285,2105.396270751953,-0.3717057251901468
346.0,0.1987,0.19589950831324807,0.1983,-0.24004916867519377,0.1968,0.2,0.521589500011752,0.037194521544705816,9.512662887573242,15.50912857055664,2110.0895404815674,-0.4100491686751945
348.0,0.2021,0.19636099486129793,0.2051,-0.8739005138702072,0.2034,0.2,0.4874631106863782,0.03513079482886905,10.236024856567383,15.755653381347656,2087.2437953948975,-0.36390051387020783
350.0,0.2088,0.19708045348591574,0.2121,-1.501954651408427,0.1968,0.2,0.46424634255422687,0.03416765722419141,15.011072158813477,16.72196388244629,2107.839584350586,-0.291954651408427
352.0,0.2021,0.1975907531823187,0.2051,-0.7509246817681309,0.2066,0.2,0.47073179879702515,0.03527731626858324,9.604215621948242,15.17343521118164,2092.747688293457,-0.24092468176813153
354.0,0.1987,0.19750390969991014,0.2019,-0.4396090300089861,0.2034,0.2,0.42884353734133157,0.03192881443905646,12.490272521972656,13.70859146118164,2061.143159866333,-0.2496090300089876
356.0,0.2088,0.19853529061942163,0.2121,-1.3564709380578384,0.21,0.2,0.40225774149472276,0.030828180809582165,9.179830551147461,15.534400939941406,2066.95556640625,-0.14647093805783828
