t_s,h1_meas_m,h1_est_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,h3_est_m,ref_m,u1,u3,z_int,error_ctrl_cm
578.0,0.158,0.15715958660761592,0.15743017324666234,0.1577,-0.02698267533376708,0.1602,0.1569984176880992,0.15,4.455852955374033e-06,2.6965033313994057e-05,0.0,0.7430173246662342
580.0,0.1648,0.15662995423751577,0.15620319514194062,0.1511,0.5103195141940603,0.1534,0.1546061849067701,0.15,0.0003983100541830566,0.009908883612239162,0.0,0.6203195141940621
582.0,0.158,0.1548738486888742,0.1547826988346176,0.1577,-0.2917301165382413,0.1602,0.15420038920667525,0.15,0.12015090916999,0.018893312360698508,0.0,0.4782698834617599
584.0,0.1614,0.1541721807284608,0.15366314639015088,0.1511,0.2563146390150872,0.1533,0.15253436407348767,0.15,0.28776327097276605,0.027239737622585945,0.0,0.366314639015089
586.0,0.1544,0.1536384533387555,0.15200616275175255,0.1543,-0.22938372482474434,0.1568,0.15196819515659285,0.15,0.5383378202495381,0.039594583741113354,0.0,0.2006162751752555
588.0,0.1482,0.15366933982542,0.1494065233734418,0.1511,-0.16934766265582213,0.1502,0.14987974561525455,0.15,0.6293831805288315,0.040156787944212693,0.0,-0.059347662655820366
590.0,0.1514,0.15710385002423874,0.1481368560263236,0.1543,-0.6163143973676399,0.1534,0.1491619558364287,0.15,0.7034209213711089,0.04257575988829674,0.003726287947352802,-0.1863143973676401
592.0,0.1514,0.16019185374266015,0.14725133346347952,0.1415,0.575133346347953,0.1502,0.14781684276429338,0.15,0.5524400327275277,0.03146050939503739,0.009223621020393757,-0.27486665365204777
594.0,0.1614,0.16511031589264047,0.14821574215637334,0.1543,-0.608425784362665,0.1502,0.14708034998694489,0.15,0.2602984116095038,0.015879672570949573,0.012792136707647062,-0.1784257843626652
596.0,0.1647,0.16736378257737602,0.1504491238004095,0.1577,-0.72508761995905,0.1602,0.14879866294806576,0.15,0.29157335588491934,0.02375965246180368,0.011893889106828037,0.044912380040951216
598.0,0.1544,0.16312439762320005,0.15069347308379621,0.1543,-0.36065269162037783,0.1568,0.1490367440041461,0.15,0.2482388350493424,0.020990895575089548,0.010506942939235597,0.069347308379622
600.0,0.158,0.16158807464080863,0.15129551601384925,0.148,0.32955160138492534,0.1601,0.15024854227890308,0.15,0.4057707688180149,0.03177402318361685,0.007915910911537094,0.12955160138492516
602.0,0.1514,0.15857993608313176,0.1502798944282274,0.1511,-0.08201055717726169,0.1534,0.14950253533759808,0.15,0.535509929464847,0.03701178038426197,0.0073561220550822926,0.027989442822740074
604.0,0.1544,0.1589658255041991,0.14927951313318766,0.1577,-0.8420486866812349,0.147,0.1476999385063893,0.15,0.7406193886071044,0.047183048536421655,0.008797095788706966,-0.07204868668123365
606.0,0.1514,0.15993507607239113,0.14767794765123107,0.1511,-0.3422052348768939,0.1405,0.14482428528219782,0.15,0.6631533560438942,0.0380904873599722,0.013441200486244809,-0.23220523487689215
608.0,0.1544,0.16373411268582447,0.14780856155651206,0.1478,0.0008561556512076685,0.1533,0.14573681264414295,0.15,0.5685054132569727,0.03327088574081153,0.015,-0.21914384434879308
610.0,0.1544,0.16517378183577194,0.1482395637075053,0.1611,-1.2860436292494697,0.1534,0.14631696473886996,0.15,0.4276387567994303,0.026339163941554382,0.015,-0.17604362924946992
612.0,0.158,0.16573364006038954,0.14943993352916476,0.1511,-0.16600664708352475,0.1568,0.14760560720249952,0.15,0.24101726250663136,0.017516622376268293,0.015,-0.05600664708352299
614.0,0.1614,0.16519508684373527,0.15111958528659403,0.1612,-1.0080414713405983,0.1602,0.14943213228870897,0.15,0.07781526354830275,0.011199783345171993,0.012760829426811934,0.11195852865940326
616.0,0.1647,0.16333536230844004,0.1526165526823119,0.1543,-0.16834473176881026,0.1568,0.15015521034314638,0.15,0.07356781869051984,0.014477507144900094,0.007527724062188143,0.26165526823118956
618.0,0.1578,0.1589096134730792,0.15288841798114292,0.1577,-0.4811582018857091,0.1602,0.151342844705309,0.15,0.284742765034072,0.028195027648539116,0.0017508880999023008,0.2888417981142921
620.0,0.1514,0.15459493564151258,0.1514140397009467,0.1511,0.03140397009466778,0.1534,0.150627679392191,0.15,0.4175313859912643,0.03253806303904664,-0.00107719130199109,0.14140397009466954
622.0,0.1544,0.15478451794801612,0.15017663130198697,0.1577,-0.7523368698013039,0.1502,0.149564515440208,0.15,0.5546897712317698,0.038237478505726445,-0.0014304539059650373,0.017663130198697363
624.0,0.1514,0.15572811946806056,0.1488194995029779,0.1511,-0.22805004970221088,0.15,0.14861522863458126,0.15,0.6470167820014475,0.04107051329322825,0.000930547088079145,-0.11805004970220911
626.0,0.1482,0.15722236967064032,0.14786983643210605,0.1511,-0.3230163567893962,0.1568,0.14932627849518476,0.15,0.6101909545405808,0.03664400195717682,0.005190874223867034,-0.21301635678939446
628.0,0.1514,0.1598619908444358,0.1479616384103184,0.1543,-0.6338361589681596,0.1602,0.15064112339937968,0.15,0.4029846786270484,0.024171155357634252,0.00926759740323023,-0.20383615896815976
630.0,0.1648,0.1637790128932432,0.14945752240763183,0.1577,-0.824247759236818,0.1502,0.1496497158129916,0.15,0.08171621609436731,0.00808609289008476,0.010352552587966565,-0.054247759236816795
632.0,0.1647,0.1641698614827402,0.1519812959224303,0.1511,0.08812959224302752,0.1669,0.15261168714612255,0.15,0.12827716610482215,0.01756253428389786,0.00638996074310598,0.19812959224302928
634.0,0.1544,0.1584469098258046,0.15209109272421234,0.1577,-0.5608907275787667,0.1602,0.15303940497436103,0.15,0.3322806663232842,0.030113486532414024,0.0022077752946812884,0.20910927242123456
636.0,0.1514,0.15463747037993814,0.15086362318258573,0.1511,-0.02363768174142855,0.1534,0.15194252724095755,0.15,0.38614877511932455,0.02955570373965028,0.0004805289295098242,0.08636231825857321
638.0,0.1544,0.15519644569292115,0.1502796843394143,0.1448,0.5479684339414287,0.1568,0.15209359665395072,0.15,0.5921416463498956,0.04111902349800475,-7.883974931878479e-05,0.02796843394143045
640.0,0.1482,0.15470826302703208,0.148572600023949,0.1511,-0.25273999760510035,0.1502,0.15046732248980763,0.15,0.5908342442788286,0.03690992587992965,0.002775960202783187,-0.1427399976050986
642.0,0.1544,0.15804799012510862,0.14832723753669494,0.1511,-0.2772762463305073,0.1534,0.15020623306505365,0.15,0.45851319959691744,0.028231607836365278,0.006121485129393298,-0.16727624633050553
644.0,0.158,0.16096939328321616,0.14913110242708594,0.1511,-0.19688975729140745,0.1568,0.1507761142811709,0.15,0.3977749777416902,0.02691263254033432,0.007859280275221411,-0.08688975729140569
646.0,0.1544,0.16057969159313942,0.14970002364174623,0.1577,-0.799997635825378,0.1602,0.15179919976650863,0.15,0.2971303505748955,0.021987211831642626,0.008459232991728946,-0.029997635825376734
648.0,0.158,0.16037238929731695,0.15062334275888797,0.1577,-0.7076657241112033,0.1602,0.15269850567353924,0.15,0.22209912531897583,0.019399606993930976,0.007212547473952988,0.06233427588879792
650.0,0.1614,0.15972012067436744,0.15134255146395845,0.1511,0.024255146395843474,0.1534,0.15193991749140456,0.15,0.3764406591757307,0.03079670454100178,0.004527444546036083,0.13425514639584524
652.0,0.1544,0.15694042189933285,0.15041646275211248,0.148,0.24164627521124915,0.147,0.1497854236833428,0.15,0.5325723805692377,0.03778901845098949,0.0036945190418111035,0.04164627521124897
654.0,0.1514,0.15636325340355056,0.14927185624909514,0.1511,-0.18281437509048704,0.1502,0.14898222001419595,0.15,0.7040200158379811,0.045245789244582,0.005150806543620809,-0.07281437509048527
656.0,0.1449,0.15641744206096614,0.14786893879678117,0.1543,-0.6431061203218819,0.1568,0.14970110142479554,0.15,0.6272213937280936,0.03680114615690617,0.00941292895005845,-0.21310612032188203
658.0,0.1578,0.16098472707530498,0.14819427916583144,0.1511,-0.2905720834168568,0.15,0.14902131852138445,0.15,0.373030519743366,0.02196153192049696,0.01302437061839555,-0.18057208341685504
660.0,0.1614,0.16396399852013066,0.14996564190571668,0.1543,-0.4334358094283314,0.1602,0.15079887845265752,0.15,0.15383698042498098,0.013202647722788813,0.013093086806962181,-0.003435809428331549
662.0,0.1614,0.1629614238996455,0.15178652579386775,0.1511,0.06865257938677427,0.1635,0.15278081231867904,0.15,0.2830101111998205,0.0260238391658332,0.00952003521922666,0.17865257938677603
664.0,0.1514,0.15759612660656905,0.15126851540997038,0.1543,-0.30314845900296095,0.1568,0.15252675557902307,0.15,0.5417113633543699,0.04024813251062379,0.006983004399285883,0.12685154099703888
666.0,0.1482,0.15489249298227228,0.14956298340626886,0.1511,-0.15370165937311497,0.1502,0.15094076112275526,0.15,0.6310800615096703,0.04067279220273406,0.007857037586748147,-0.04370165937311321
668.0,0.1512,0.1567703710214676,0.14868821345212463,0.1511,-0.2411786547875383,0.1534,0.1506634471766159,0.15,0.6957887851057272,0.04254022313167292,0.010480610682498878,-0.13117865478753654
670.0,0.1514,0.1589469170805166,0.14798911366493597,0.1543,-0.631088633506402,0.1502,0.14964862143157667,0.15,0.3402468667624628,0.01871747205513634,0.014502383352626921,-0.20108863350640216
672.0,0.1647,0.16408140187908682,0.15035188645363615,0.1577,-0.734811354636386,0.1635,0.1522078545820169,0.15,0.21723717402680834,0.01776710897190455,0.013798610445354617,0.03518864536361521
674.0,0.1614,0.16242480562657727,0.1514575796897104,0.1511,0.035757968971039666,0.1534,0.1515759414263698,0.15,0.24048889572188917,0.022215326178562415,0.010883451065933789,0.14575796897104143
676.0,0.1544,0.15862445110936207,0.15163863288302964,0.1577,-0.6061367116970362,0.1602,0.1525859501667375,0.15,0.4011275392799055,0.03216365880045933,0.007606185299874488,0.16386328830296504
678.0,0.1514,0.15574296146634808,0.1506084309733445,0.1511,-0.04915690266555084,0.1533,0.1517964925913663,0.15,0.4252673792576553,0.030572638234491824,0.006389323353185469,0.060843097334450924
680.0,0.1544,0.15640409986977696,0.15025588673141024,0.1543,-0.40441132685897496,0.1568,0.15216522384494618,0.15,0.614625160384104,0.041744180028277726,0.005877549890364972,0.025588673141024865
682.0,0.1482,0.15564899533835977,0.1487305817571296,0.1511,-0.23694182428704025,0.1502,0.15069966879699018,0.15,0.603920271143224,0.03731494076105856,0.008416386376105742,-0.12694182428703848
684.0,0.1544,0.15865053683167238,0.14860025034948515,0.1478,0.08002503494851654,0.1534,0.1505647524652643,0.15,0.46986967328867313,0.028744087612855802,0.011215885677135426,-0.1399749650514842
686.0,0.1578,0.16121423799635567,0.14943591640064893,0.1511,-0.16640835993510794,0.1568,0.1512274902776259,0.15,0.1944410257431067,0.014024768042944634,0.01234405287583755,-0.05640835993510618
688.0,0.1648,0.16283311974252385,0.15147728458020904,0.1543,-0.28227154197909554,0.1602,0.15260774420542444,0.15,0.23685435082037656,0.022261768379193875,0.009389483715419464,0.14772845802090429
690.0,0.1544,0.15849025320099866,0.15149374134227722,0.1577,-0.6206258657722785,0.1568,0.1525500588851666,0.15,0.16539699609474162,0.01746212040702455,0.006402001030865009,0.14937413422772272
692.0,0.158,0.15708507009073808,0.15212781628308442,0.1511,0.1027816283084404,0.1636,0.1542956922165079,0.15,0.300422946631085,0.027332867095988558,0.002146368464696166,0.21278162830844216
694.0,0.1514,0.15389345555380932,0.15113545870630485,0.1543,-0.31645412936951445,0.1568,0.15385395692700424,0.15,0.34477040789359503,0.02767994680338433,-0.00012454894791354143,0.11354587063048538
696.0,0.158,0.15465718199912323,0.15062505412022903,0.1478,0.28250541202290425,0.1502,0.15228462380812904,0.15,0.4609274421293934,0.03390585932190623,-0.0013746571883716113,0.0625054120229035
698.0,0.1514,0.15433064870834812,0.14956308075286162,0.1415,0.8063080752861634,0.1533,0.15162137379702234,0.15,0.5493964508354787,0.037132388090190406,-0.000500818694094865,-0.043691924713837316
700.0,0.1544,0.1559447747332728,0.14873207652837608,0.1478,0.09320765283760968,0.147,0.14977465556917496,0.15,0.7307206212782437,0.04662449006305118,0.0020350282491529564,-0.12679234716239107
702.0,0.1514,0.15726206024674944,0.14734314930678633,0.1511,-0.3756850693213687,0.1405,0.1468119521910276,0.15,0.6738848798715732,0.03930973882333737,0.007348729635580295,-0.26568506932136693
704.0,0.1544,0.16103532601823323,0.1476446658484188,0.148,-0.035533415158120474,0.1533,0.1476657579329853,0.15,0.6012907523238735,0.03547667907773655,0.012059397938742708,-0.23553341515812065
706.0,0.1544,0.1627800006654485,0.14817621800609151,0.1511,-0.29237819939084975,0.1534,0.14820395171527628,0.15,0.445425910217924,0.02712850248379285,0.015,-0.18237819939084798
708.0,0.158,0.16386046354485884,0.14944981986963626,0.1511,-0.16501801303637487,0.1568,0.14945081075045016,0.15,0.31664186369542674,0.02216479702039498,0.015,-0.055018013036373103
710.0,0.1578,0.16275096590525231,0.15071289692163445,0.1577,-0.6987103078365559,0.1602,0.1511196016808345,0.15,0.2318247958961957,0.019617654020440113,0.013574206156731092,0.07128969216344538
712.0,0.158,0.16061131701452525,0.1516328278225733,0.1478,0.3832827822573326,0.1602,0.15240757305822522,0.15,0.3817799554746828,0.03096229018544652,0.010308550511584455,0.16328278225733184
714.0,0.1514,0.1567997055526291,0.1507866949795049,0.1415,0.9286694979504906,0.1533,0.15167951320238174,0.15,0.47908450536253816,0.034383834685975605,0.008735160552574658,0.07866949795048983
716.0,0.1544,0.156676363283609,0.15004617895620329,0.1577,-0.7653821043796721,0.15,0.15059548645443546,0.15,0.5303199247674897,0.03549682462166073,0.008642802640168076,0.004617895620329104
718.0,0.1544,0.15771684774276923,0.14947787985636418,0.1577,-0.8222120143635825,0.1502,0.14983004483870485,0.15,0.5216628957361215,0.03372763826097876,0.009687042927439701,-0.05221201436358125
720.0,0.1514,0.15844709270292587,0.14936498929838077,0.1543,-0.49350107016192246,0.1602,0.151398225782907,0.15,0.44483872309633565,0.02895921981099294,0.010957064330678154,-0.06350107016192263
722.0,0.158,0.16005979567909465,0.14983723231937873,0.1611,-1.1262767680621262,0.1534,0.15115389779874225,0.15,0.392369649530635,0.02712915968251249,0.011282599691920678,-0.01627676806212619
724.0,0.1544,0.15955234257871256,0.15026559600123587,0.1577,-0.7434403998764133,0.1602,0.15237842139516014,0.15,0.32698165655011563,0.024177807528288763,0.010751407689448919,0.026559600123587934
726.0,0.1578,0.15927870716770126,0.15082116498722106,0.1577,-0.6878835012778944,0.1568,0.15262445302899919,0.15,0.4445411335114276,0.032948707038628434,0.009109077715006783,0.0821164987221068
728.0,0.1514,0.15696808900429438,0.15009512611431625,0.1511,-0.10048738856837658,0.1534,0.15187350024662657,0.15,0.44997540695724003,0.031139306664094354,0.00891882548637428,0.009512611431625184
730.0,0.1544,0.1575145743709602,0.15000964709371026,0.1543,-0.4290352906289735,0.1568,0.15225865060902455,0.15,0.6324821115130632,0.042327199930454674,0.008899531298953753,0.0009647093710263288
732.0,0.1482,0.15648534716175247,0.14865978285458498,0.1511,-0.24402171454150356,0.15,0.1507803268778285,0.15,0.6172702710730972,0.037790114439552006,0.011579965589783789,-0.1340217145415018
734.0,0.1544,0.15926078129024482,0.1486428283028395,0.1478,0.08428283028395211,0.1533,0.15067574049630966,0.15,0.4767964545319147,0.02892309797498517,0.014294308984104762,-0.13571716971604864
736.0,0.1578,0.16164034489395812,0.14955078808477157,0.1511,-0.15492119152284434,0.1568,0.15139187198755566,0.15,0.20045456691020092,0.014281430487646242,0.015,-0.044921191522842574
738.0,0.1647,0.16305057697198957,0.15161938689337717,0.1543,-0.268061310662282,0.1602,0.15281180080329457,0.15,0.24080999944792256,0.022420956116293893,0.011761226213245643,0.16193868933771782
740.0,0.1544,0.15858694395177503,0.1516528730467801,0.1543,-0.26471269532198916,0.1568,0.15278809789655765,0.15,0.2984385949608698,0.02581889060316969,0.00845548011968543,0.16528730467801067
742.0,0.158,0.15690882871563472,0.15139749224064067,0.1511,0.02974922406406566,0.1502,0.15153092577994756,0.15,0.4342547050355558,0.03323930207006905,0.005660495638404081,0.13974922406406742
744.0,0.1514,0.15519761474432545,0.15033974020555624,0.1543,-0.39602597944437545,0.1534,0.15119990163112862,0.15,0.3318366652701528,0.024067816306705122,0.004981015227291594,0.033974020555624374
746.0,0.158,0.15709928269905452,0.1507863588687512,0.148,0.27863588687511986,0.1602,0.15268591201106063,0.15,0.43481552980164956,0.03227695637142188,0.0034082974897892,0.07863588687511969
748.0,0.1514,0.15563021943555386,0.14991365845065013,0.1511,-0.11863415493498786,0.1534,0.15194323556213912,0.15,0.5335653809780873,0.03665997546780964,0.0035809805884889218,-0.008634154934986094
750.0,0.1544,0.15638120207090367,0.14912921703895893,0.1478,0.13292170389589408,0.147,0.1500755672535329,0.15,0.6913680368562142,0.04447946169833966,0.005322546510571055,-0.08707829610410667
752.0,0.1482,0.1567251655610926,0.14791166376623777,0.1511,-0.31883362337622456,0.1502,0.14926502746671566,0.15,0.8320846327671557,0.05003949533732811,0.009499218978095511,-0.2088336233762228
754.0,0.1449,0.15802243103792213,0.14675229949271576,0.1478,-0.10477005072842271,0.1534,0.14930135443068668,0.15,0.7356337766662893,0.04096351599755038,0.015,-0.32477005072842347
756.0,0.1514,0.16180821072563936,0.14689292575184462,0.1511,-0.420707424815539,0.1533,0.14944904544296922,0.15,0.47962576866253254,0.02647569441491667,0.015,-0.31070742481553726
758.0,0.1614,0.165219717995147,0.1487158114279896,0.1577,-0.8984188572010415,0.1534,0.14974129589576943,0.15,0.28999176217702405,0.01961602098440671,0.015,-0.1284188572010403
760.0,0.158,0.1638815876984515,0.1505685381100055,0.1611,-1.0531461889994487,0.1635,0.15208148962602183,0.15,0.10731181055548016,0.012277357178540248,0.013862923779988975,0.0568538110005512
762.0,0.1614,0.16158026559294122,0.15237328400302444,0.1611,-0.8726715996975554,0.1635,0.1539799709330323,0.15,0.0002566257057577371,0.007108598920103524,0.009116355773940085,0.2373284003024445
764.0,0.1647,0.15867960729596417,0.15359935154431345,0.1543,-0.07006484556865422,0.1568,0.15403028795945647,0.15,0.0012072863305242648,0.011531696063328618,0.0019176526853131731,0.3599351544313456
766.0,0.158,0.15439063988644275,0.15358296639147245,0.1478,0.5782966391472466,0.1602,0.1547103902696465,0.15,0.22391227097387606,0.026273339111967196,-0.005248280097631744,0.35829663914724585
768.0,0.1514,0.15022284217521426,0.1518502996485941,0.1511,0.07502996485940772,0.1533,0.15355114939528267,0.15,0.3660989631579033,0.030997690566514538,-0.008948879394819934,0.18502996485940948
770.0,0.1544,0.15062089814987117,0.15042157757497104,0.1577,-0.7278422425028963,0.1502,0.15215463018326453,0.15,0.6049703160761097,0.04290790431976,-0.009792034544762032,0.04215775749710493
772.0,0.1514,0.15168552129412935,0.14827662201649736,0.1511,-0.2823377983502656,0.1405,0.1487291207261261,0.15,0.5855607262943411,0.03673058418242383,-0.006345278577756755,-0.17233779835026386
774.0,0.1544,0.15587943049889927,0.14799440371182132,0.1511,-0.31055962881786914,0.1533,0.14922442293833815,0.15,0.537974195586939,0.0336488994548846,-0.0023340860013994075,-0.20055962881786737
776.0,0.1578,0.15895707775840034,0.14816398222749239,0.1415,0.6663982227492399,0.147,0.14808596051062944,0.15,0.2384947230518672,0.015698688102376856,0.00133794954361581,-0.18360177725076088
778.0,0.1647,0.16206126572829196,0.15034924908146594,0.1543,-0.3950750918534057,0.1602,0.15036394147352686,0.15,0.25149543660989504,0.022364177499224574,0.000639451380683928,0.0349249081465941
780.0,0.1544,0.15840927544852826,0.15061210758324378,0.1543,-0.3687892416756211,0.1568,0.15091609393438754,0.15,0.2945125390356213,0.025363945022618326,-0.0005847637858036464,0.06121075832437872
782.0,0.158,0.15692290384500288,0.15059464484467142,0.1478,0.2794644844671429,0.1502,0.15007348709669083,0.15,0.42549685990867847,0.03278964018830614,-0.0017740534751464893,0.05946448446714214
784.0,0.1514,0.15517213178229733,0.14972486800798274,0.1415,0.822486800798275,0.1533,0.1500271437533215,0.15,0.3948269187439006,0.0282241081553902,-0.0012237894911119734,-0.02751319920172579
786.0,0.1544,0.15624373784456047,0.14980673592404145,0.1577,-0.7893264075958556,0.1602,0.15165187300702518,0.15,0.4877816795431862,0.0344086992186056,-0.0008372613391948863,-0.019326407595854356
788.0,0.1512,0.1557620550625006,0.1490689255151854,0.1511,-0.2031074484814599,0.1534,0.15114221714129064,0.15,0.4692804736087668,0.03144791885786888,0.0010248876304342763,-0.09310744848145813
790.0,0.1544,0.15721287125553948,0.14914549088749404,0.1541,-0.4954509112505945,0.1568,0.15165051847191377,0.15,0.638629920767748,0.04228209683465311,0.002733905855446181,-0.08545091125059523
792.0,0.1482,0.15649196254491987,0.14799053142670937,0.1511,-0.31094685732906413,0.15,0.15025551255329858,0.15,0.8135417046379431,0.049960813510775345,0.006752843002027428,-0.20094685732906237
794.0,0.1449,0.15726474238465143,0.14679509079215858,0.148,-0.12049092078414148,0.1533,0.14995533187700916,0.15,0.7486523678113094,0.04219626458757166,0.013162661417710261,-0.32049092078414165
796.0,0.1514,0.16112846768870479,0.14686982207105911,0.1511,-0.4230177928940898,0.1534,0.14992663018797744,0.15,0.4922238122511241,0.027019108516964638,0.015,-0.31301779289408804
798.0,0.1614,0.1649758976223667,0.14863107152353572,0.1577,-0.9068928476464289,0.1534,0.1500690648835006,0.15,0.2996430407300222,0.01992485239314432,0.015,-0.13689284764642762
