t_s,h1_meas_m,h2_est_m,h2_real_m,error_obs_cm,h3_meas_m,ref_m,u1,u3,t_mhe_ms,t_mpc_ms,t_total_ms,error_ctrl_cm
32.0,0.0973,0.09878990338096584,0.1128,-1.4010096619034158,0.1082,0.1,0.36348736411894034,0.02797378888470542,21.130800247192383,9.661197662353516,2086.796522140503,-0.1210096619034165
34.0,0.0909,0.09747151456257977,0.1033,-0.5828485437420233,0.1017,0.1,0.34313421720991727,0.024866933875790292,8.862972259521484,6.031990051269531,2091.9926166534424,-0.2528485437420236
36.0,0.1068,0.09798488944605724,0.1097,-1.1715110553942767,0.105,0.1,0.47842782516843846,0.035753436582005714,4.33802604675293,10.286092758178711,2106.8661212921143,-0.20151105539427672
38.0,0.0649,0.09456730560594283,0.1,-0.5432694394057178,0.0985,0.1,0.49222630090952707,0.03375294723087991,1.344919204711914,11.496305465698242,2105.3693294525146,-0.5432694394057178
40.0,0.091,0.09426741132171813,0.1031,-0.8832588678281863,0.1017,0.1,0.4750674704877036,0.03181384699360522,3.1156539916992188,9.952306747436523,2114.086151123047,-0.5732588678281871
42.0,0.0941,0.0944761687814765,0.097,-0.2523831218523509,0.0953,0.1,0.5017985944075422,0.034269536978310304,5.673885345458984,8.320093154907227,2107.3172092437744,-0.5523831218523512
44.0,0.0793,0.09369193123582689,0.1,-0.6308068764173114,0.0985,0.1,0.5619970101926772,0.03833226265172465,7.799863815307617,9.455442428588867,2111.314058303833,-0.6308068764173114
46.0,0.082,0.09238356206474216,0.0938,-0.1416437935257836,0.08,0.1,0.5347723170458552,0.0346917368484608,20.93505859375,7.147073745727539,2117.753505706787,-0.7616437935257847
48.0,0.1006,0.09311853676959797,0.0938,-0.0681463230402024,0.0827,0.1,0.43946144927707187,0.02784368396709093,20.555734634399414,13.372182846069336,2120.1250553131104,-0.6881463230402035
50.0,0.1006,0.09513753335745435,0.1063,-1.1162466642545652,0.1082,0.1,0.3355524259937237,0.022079108081173013,5.671024322509766,9.056329727172852,2086.7345333099365,-0.48624666425456514
52.0,0.1068,0.09745925830805115,0.1,-0.25407416919488585,0.1114,0.1,0.30891166319606217,0.022581375946932845,25.785207748413086,1.8465518951416016,2120.561361312866,-0.25407416919488585
54.0,0.0973,0.09819920631597674,0.1097,-1.1500793684023263,0.1082,0.1,0.3658008362908261,0.027756085816558345,2.863168716430664,10.413408279418945,2086.596965789795,-0.18007936840232636
56.0,0.0878,0.0971867802850404,0.1031,-0.5913219714959603,0.0985,0.1,0.4244917370494395,0.031035687647895327,22.9952335357666,8.961677551269531,2125.0524520874023,-0.2813219714959611
